row_id,type,from,condition,condition_var,condition_type,condition_name,save_name,message_text,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,choice_7,choice_8,choice_9,choice_10,image,audio,video,obj_id,_nodeId,no_response,_ui_type,_ui_position
88,save_value,87,ABTest_test-n-messages-per-day_alternative,,,,max skip survey,3,,,,,,,,,,,,,,,95605f36-cbc7-4bbe-ae09-52f3aba8712c,,execute_actions,810;3740
89,save_value,88,,,,,survey parenting count,-1,,,,,,,,,,,,,,,95605f36-cbc7-4bbe-ae09-52f3aba8712c,,execute_actions,810;3740
90,save_value,89,,,,,survey behave count,-1,,,,,,,,,,,,,,,95605f36-cbc7-4bbe-ae09-52f3aba8712c,,execute_actions,810;3740
91,save_value,90,,,,,survey parentingbehave count,-1,,,,,,,,,,,,,,,95605f36-cbc7-4bbe-ae09-52f3aba8712c,,execute_actions,810;3740
92,save_value,91,,,,,survey covid count,-1,,,,,,,,,,,,,,,95605f36-cbc7-4bbe-ae09-52f3aba8712c,,execute_actions,810;3740
93,save_value,92,,,,,survey ipv count,-1,,,,,,,,,,,,,,,95605f36-cbc7-4bbe-ae09-52f3aba8712c,,execute_actions,810;3740
94,save_value,93,,,,,surveymoney counter,0,,,,,,,,,,,,,,,95605f36-cbc7-4bbe-ae09-52f3aba8712c,,execute_actions,810;3740
95,save_value,94,,,,,surveysexualabusecounter,0,,,,,,,,,,,,,,,95605f36-cbc7-4bbe-ae09-52f3aba8712c,,execute_actions,810;3740
96,save_value,95,,,,,last entered survey,@(now()),,,,,,,,,,,,,,,95605f36-cbc7-4bbe-ae09-52f3aba8712c,,execute_actions,810;3740
97,save_value,96,,,,,survey number,1,,,,,,,,,,,,,,,95605f36-cbc7-4bbe-ae09-52f3aba8712c,,execute_actions,810;3740
98,save_value,97,,,,,n surveys completed,0,,,,,,,,,,,,,,,95605f36-cbc7-4bbe-ae09-52f3aba8712c,,execute_actions,810;3740
99,save_value,98,,,,,total n surveys,6,,,,,,,,,,,,,,,95605f36-cbc7-4bbe-ae09-52f3aba8712c,,execute_actions,810;3740
100,save_value,87;87,ABTest_test-n-messages-per-day_Default;,,,,max skip survey,3,,,,,,,,,,,,,,,735191f2-fd98-409f-8209-ddb4d253cf2d,,execute_actions,560;3740
101,save_value,100,,,,,survey parenting count,-1,,,,,,,,,,,,,,,735191f2-fd98-409f-8209-ddb4d253cf2d,,execute_actions,560;3740
102,save_value,101,,,,,survey behave count,-1,,,,,,,,,,,,,,,735191f2-fd98-409f-8209-ddb4d253cf2d,,execute_actions,560;3740
103,save_value,102,,,,,survey parentingbehave count,-1,,,,,,,,,,,,,,,735191f2-fd98-409f-8209-ddb4d253cf2d,,execute_actions,560;3740
104,save_value,103,,,,,survey covid count,-1,,,,,,,,,,,,,,,735191f2-fd98-409f-8209-ddb4d253cf2d,,execute_actions,560;3740
105,save_value,104,,,,,survey ipv count,-1,,,,,,,,,,,,,,,735191f2-fd98-409f-8209-ddb4d253cf2d,,execute_actions,560;3740
106,save_value,105,,,,,surveymoney counter,0,,,,,,,,,,,,,,,735191f2-fd98-409f-8209-ddb4d253cf2d,,execute_actions,560;3740
107,save_value,106,,,,,surveysexualabusecounter,0,,,,,,,,,,,,,,,735191f2-fd98-409f-8209-ddb4d253cf2d,,execute_actions,560;3740
108,save_value,107,,,,,last entered survey,@(now()),,,,,,,,,,,,,,,735191f2-fd98-409f-8209-ddb4d253cf2d,,execute_actions,560;3740
109,save_value,108,,,,,survey number,1,,,,,,,,,,,,,,,735191f2-fd98-409f-8209-ddb4d253cf2d,,execute_actions,560;3740
110,save_value,109,,,,,n surveys completed,0,,,,,,,,,,,,,,,735191f2-fd98-409f-8209-ddb4d253cf2d,,execute_actions,560;3740
111,save_value,110,,,,,total n surveys,4,,,,,,,,,,,,,,,735191f2-fd98-409f-8209-ddb4d253cf2d,,execute_actions,560;3740
112,save_value,111;99,,,,,surveybehave difficult behaviuour,[,,,,,,,,,,,,,,,43e1e560-2d5c-4527-be6f-9c15634ed2ee,,execute_actions,3520;4000
113,save_value,112,,,,,surveybehave rate,,,,,,,,,,,,,,,,43e1e560-2d5c-4527-be6f-9c15634ed2ee,,execute_actions,3520;4000
114,save_value,113,,,,,surveybehave challenge,[,,,,,,,,,,,,,,,43e1e560-2d5c-4527-be6f-9c15634ed2ee,,execute_actions,3520;4000
115,save_value,114,,,,,survey behave name,,,,,,,,,,,,,,,,43e1e560-2d5c-4527-be6f-9c15634ed2ee,,execute_actions,3520;4000
